EDAD
63
74
59
82
91
57
70
68
49
51
55
91
74
52
50
59
73
73
80
61
88
52
63
64
57
65
85
65
87
64
81
58
72
62
55
67
77
81
48
70
82
32
80
40
63
65
52
75
61
62
59
66
90
61
79
69
65
77
73
56
72
60
73
72
60
59
60
66
66
68
76
69
70
56
53
60
59
69
53
77
77
63
48
67
74
63
60
62
74
47
63
38
67
73
63
80
45
83
61
70
48
86
45
73
59
50
56
64
59
79
69
85
64
53
48
67
79
82
60
70
87
53
58
55
69
77
65
61
63
50
65
71
89
63
87
67
77
51
68
69
69
64
70
83
68
74
66
88
64
59
89
77
38
63
69
55
61
64
68
86
72
82
76
82
72
60
81
52
50
75
51
51
66
63
68
75
80
65
56
65
55
53
69
51
90
52
69
81
60
74
75
71
81
75
57
61
77
87
89
77
47
60
66
50
77
75
43
76
68
74
44
66
81
68
30
77
72
45
75
73
93
85
52
78
80
89
44
66
61
57
41
86
93
68
60
51
85
24
34
54
74
82
33
83
65
57
78
64
75
69
55
77
57
87
46
76
4
64
59
76
77
87
90
63
90
48
63
53
70
84
84
68
83
54
59
75
66
45
55
61
69
80
76
93
73
73
66
72
80
90
75
72
70
59
59
60
62
69
55
63
70
82
61
61
59
69
62
62
85
73
74
60
58
62
62
52
77
71
59
70
85
72
69
60
62
73
60
52
41
50
60
90
52
56
65
68
76
38
70
61
65
71
91
68
71
42
61
22
65
57
71
64
49
59
69
75
61
60
80
27
58
66
65
85
74
46
88
76
82
54
74
65
48
78
63
70
68
45
73
34
63
59
58
81
55
74
45
55
88
60
66
77
57
54
41
59
86
79
70
49
74
73
69
75
91
73
49
50
69
72
54
52
75
60
85
63
65
90
77
79
85
74
63
62
57
68
51
84
78
69
83
65
76
94
53
65
43
66
50
64
66
91
81
26
77
63
58
74
66
53
60
96
73
75
60
59
83
87
56
63
59
59
69
68
89
65
59
58
77
57
73
79
53
52
88
97
66
38
58
82
87
72
53
72
82
63
62
67
93
58
70
39
61
32
38
59
59
76
45
43
77
73
53
70
75
89
76
67
85
79
60
63
65
82
43
75
52
73
42
78
82
48
73
62
62
84
88
68
49
50
79
69
76
69
72
57
82
90
69
57
51
71
66
51
78
77
46
54
57
89
49
58
51
58
58
52
56
69
57
52
58
55
59
56
75
70
63
54
50
80
51
82
5
2
70
72
49
71
84
92
81
65
73
68
63
86
62
76
79
80
62
44
54
62
57
60
69
76
77
76
38
78
69
55
76
67
37
63
73
52
61
29
42
58
62
41
43
89
62
73
51
69
75
67
80
51
71
80
58
67
93
66
54
81
44
80
80
61
90
68
56
87
87
87
63
65
45
76
64
64
65
72
93
77
53
57
67
53
64
74
61
80
69
71
92
61
64
70
86
75
55
82
63
56
24
13
77
33
60
38
34
34
35
35
77
73
36
39
40
40
41
41
57
62
86
67
83
72
87
77
64
78
66
69
71
72
78
61
89
87
72
77
52
72
70
86
76
72
66
61
58
51
57
48
58
48
75
93
59
71
56
56
53
56
60
87
48
61
77
85
63
83
87
52
47
46
70
53
65
75
61
72
81
78
80
70
93
54
65
48
63
58
64
84
73
58
72
61
68
54
55
60
66
48
62
56
83
82
73
39
68
76
34
66
62
85
44
70
67
54
47
70
27
50
68
61
37
74
37
39
41
51
49
56
66
89
76
65
50
73
77
71
91
66
70
65
86
78
84
92
50
60
65
63
69
54
78
71
76
62
58
76
86
82
65
42
77
95
72
74
64
66
69
55
80
59
53
92
50
67
49
74
52
42
50
66
53
61
57
64
74
49
65
58
83
92
79
44
49
53
44
75
77
47
51
45
49
78
90
52
51
49
51
65
66
74
57
68
74
78
56
92
88
72
83
59
68
66
59
66
75
85
84
85
64
69
85
84
72
77
77
60
80
81
83
88
80
58
71
61
55
56
68
46
76
86
80
77
75
61
65
79
66
87
72
66
87
59
65
63
60
77
66
68
56
75
60
84
81
86
67
59
71
58
79
58
88
60
71
73
89
60
80
76
71
67
65
64
59
81
79
71
84
62
68
69
57
75
60
85
81
69
55
67
80
66
69
59
62
1
33
60
38
90
47
54
74
62
78
32
87
27
10
41
43
78
45
42
78
67
61
57
47
77
73
84
65
59
84
42
34
59
61
79
61
68
88
86
61
76
59
63
78
96
70
76
88
75
56
73
84
59
71
87
77
57
74
71
81
61
81
43
85
72
76
70
79
52
82
81
61
79
53
78
56
66
87
85
66
45
86
65
52
66
74
77
68
77
58
71
65
49
56
73
48
64
71
87
47
73
62
85
42
57
57
53
62
58
74
83
61
70
79
61
68
88
62
82
64
70
59
60
65
80
61
70
62
58
73
68
73
58
65
45
55
73
74
54
54
77
70
62
58
70
72
85
40
61
79
81
62
46
75
89
69
52
70
74
61
59
75
71
30
41
24
77
72
25
49
48
59
65
58
46
71
73
90
78
82
50
36
73
71
49
53
68
49
48
75
76
74
49
75
71
53
76
60
50
82
52
40
74
95
79
62
73
77
59
67
75
69
67
77
66
59
65
89
68
54
50
70
76
81
69
65
88
69
49
75
73
70
87
66
64
65
67
49
61
56
58
80
86
79
92
60
72
53
62
64
47
60
74
74
53
70
62
72
67
78
100
67
64
61
80
50
59
50
74
67
69
90
76
71
70
85
86
58
75
76
68
81
89
62
67
70
82
61
65
58
55
32
74
44
78
70
47
57
72
63
74
59
48
77
71
59
64
42
93
72
61
55
78
46
46
62
69
7
83
71
69
65
63
47
65
56
67
63
75
76
37
66
74
63
90
77
84
40
91
83
76
70
34
62
72
60
56
35
83
51
62
85
62
72
48
77
51
80
63
56
46
71
80
60
65
79
66
63
67
63
71
71
56
69
55
65
49
52
43
58
67
71
78
79
60
60
75
72
85
56
83
87
53
58
39
73
64
66
56
77
52
64
60
86
51
46
65
48
38
73
65
62
62
64
60
63
61
64
70
63
64
72
77
59
44
65
74
62
80
61
55
67
44
94
39
65
66
44
57
60
58
44
51
66
71
74
78
64
78
65
68
63
62
64
59
75
66
52
63
76
72
74
93
76
55
56
62
51
64
67
76
74
56
69
60
65
75
59
53
64
49
81
41
87
46
73
71
61
64
50
64
65
63
53
65
79
50
57
70
55
66
60
74
47
61
61
57
87
52
61
79
64
47
38
75
76
69
78
65
54
62
71
48
32
60
54
67
72
58
70
61
76
49
61
49
59
53
71
79
63
74
86
23
31
46
54
58
62
66
66
65
63
59
95
76
62
80
72
60
61
85
76
69
63
65
65
43
50
58
52
88
72
58
41
46
47
56
82
52
72
62
58
71
59
91
92
76
45
75
71
72
59
76
50
79
83
74
54
77
81
78
68
62
49
70
79
67
72
77
77
79
42
79
79
65
68
65
66
75
75
70
64
48
65
87
74
76
74
75
67
67
71
83
79
58
57
72
89
66
86
74
89
72
49
81
82
74
86
74
68
60
56
61
65
85
52
50
75
74
84
83
84
88
88
75
76
82
51
74
77
82
52
62
72
38
59
76
77
63
45
66
83
49
59
56
81
80
57
46
48
86
54
65
86
81
81
50
67
87
37
68
66
61
75
48
63
71
79
80
73
71
77
88
70
80
75
62
87
69
86
40
81
61
66
53
42
55
69
58
77
45
61
55
49
63
78
52
83
75
72
45
70
61
59
70
60
61
76
74
55
66
31
53
65
76
63
78
81
71
60
82
92
72
56
64
37
66
43
82
67
78
77
72
65
69
71
53
69
76
77
88
80
92
53
49
79
87
77
83
49
82
88
65
66
64
94
68
90
82
57
84
42
71
89
79
80
70
70
41
86
95
71
89
46
48
51
77
56
71
60
50
84
56
90
66
75
61
79
86
59
74
67
66
76
59
68
61
73
49
62
63
36
75
55
60
81
66
78
77
56
71
65
50
66
49
60
70
90
54
63
96
92
28
55
72
56
54
74
80
62
58
77
66
54
62
59
58
70
74
54
62
54
58
76
71
82
68
77
46
90
51
70
54
77
89
86
61
68
76
51
31
58
46
69
76
67
58
60
51
81
62
56
68
86
89
61
59
57
62
66
78
69
66
84
77
77
21
69
62
75
75
54
57
42
51
78
57
84
61
84
69
68
66
59
70
84
64
43
60
43
50
75
63
71
60
45
56
85
70
55
66
63
76
71
72
80
48
74
67
62
41
81
56
61
55
42
59
67
65
47
90
85
71
53
50
51
76
62
69
64
64
55
54
64
38
68
75
62
87
53
77
72
89
40
72
90
75
65
66
76
65
86
78
57
63
58
56
62
69
64
69
60
72
62
90
64
74
73
81
60
90
57
75
87
70
58
67
56
60
49
46
27
73
54
73
72
67
60
66
61
56
82
67
70
59
97
61
84
63
93
91
44
71
75
52
79
51
68
43
67
69
77
95
60
62
64
58
46
78
71
66
47
52
68
63
70
83
64
75
32
62
81
63
76
58
55
51
63
62
52
58
91
57
64
91
42
92
78
50
77
61
51
48
84
54
72
66
57
61
66
75
67
50
65
60
64
50
85
87
58
98
72
74
65
72
70
86
87
62
76
82
70
57
67
93
60
45
64
57
72
65
61
78
23
86
80
63
32
70
65
60
84
75
74
88
72
80
49
82
83
74
86
84
71
66
67
63
84
86
73
67
57
72
63
61
72
69
56
47
55
56
54
55
60
42
68
79
63
74
63
74
67
54
65
60
49
77
69
66
77
50
90
61
87
58
77
85
60
47
55
55
84
50
70
62
66
53
81
78
56
71
77
59
65
70
75
60
66
78
75
59
90
68
82
65
65
64
75
70
75
66
75
92
68
70
78
62
77
74
73
65
49
47
57
73
73
62
79
54
56
60
75
80
51
26
37
26
64
67
65
58
35
49
41
41
37
61
57
66
56
74
46
53
59
47
73
53
84
78
79
57
66
55
47
65
77
67
53
71
77
50
61
79
51
59
68
64
53
53
71
57
69
55
50
79
69
64
57
44
56
65
65
49
62
69
65
81
77
68
48
49
62
81
69
65
81
50
63
73
54
57
74
59
81
58
56
59
59
58
80
67
66
68
62
84
59
85
63
58
57
73
60
58
62
75
82
62
88
60
48
92
60
58
83
57
73
70
56
66
63
92
73
60
84
57
58
69
65
67
81
53
58
88
46
75
84
44
60
74
54
65
64
62
66
68
65
84
78
77
56
74
86
87
67
79
74
73
84
57
83
81
74
54
74
82
45
67
92
60
56
65
67
69
72
68
58
70
72
69
61
66
79
69
74
70
64
85
82
54
67
60
67
57
63
63
54
69
65
75
77
64
69
62
55
80
43
43
56
46
54
62
46
46
45
50
49
50
67
64
52
69
65
78
64
80
65
74
71
72
90
76
66
91
83
68
54
75
94
53
64
74
78
93
58
82
66
65
68
62
69
61
82
73
73
64
81
59
67
84
90
78
64
80
67
69
83
63
71
83
83
74
71
66
74
83
77
51
62
63
75
59
71
74
76
93
69
68
79
80
64
88
67
54
43
51
70
87
69
73
54
66
79
49
63
86
34
77
63
68
85
46
47
62
61
53
90
35
66
63
49
70
66
90
69
64
54
71
59
65
77
86
92
73
45
60
27
36
76
59
72
65
70
45
67
82
28
66
68
56
49
73
65
74
69
60
88
73
86
69
68
80
47
82
83
65
79
69
89
61
43
56
72
76
48
85
68
50
70
94
45
88
68
62
48
83
63
79
52
65
72
84
72
87
64
62
70
79
78
63
79
34
32
41
92
86
81
65
76
41
55
87
60
61
80
74
69
64
73
83
75
80
51
62
43
87
0
51
83
27
60
77
48
74
74
52
71
47
65
63
60
44
33
65
66
43
47
73
71
79
59
80
77
73
79
56
80
89
95
65
58
49
67
57
68
54
73
60
73
69
69
72
84
82
84
68
81
59
48
90
72
60
56
80
81
64
61
90
17
80
75
0
41
41
73
77
62
62
63
69
51
85
91
78
46
80
53
86
85
88
81
38
60
78
82
78
72
76
92
88
59
90
73
65
75
56
85
54
67
42
66
61
75
84
69
78
62
51
72
68
70
87
91
69
51
70
82
63
84
62
44
78
78
64
34
77
62
53
72
44
53
72
56
73
64
63
73
54
62
58
70
87
85
72
81
45
59
64
58
84
71
59
69
59
74
60
52
83
65
78
63
71
73
62
58
79
65
79
53
80
43
52
67
74
78
69
80
92
57
72
68
73
65
66
81
84
51
54
88
79
73
73
79
37
37
67
75
71
55
74
66
56
79
89
82
78
83
72
57
69
54
78
63
78
30
59
64
47
77
81
49
86
58
61
86
63
79
76
79
91
73
71
55
75
57
80
54
9
65
59
56
75
74
71
76
63
83
17
56
66
34
86
74
81
61
49
73
69
48
77
80
72
78
63
60
53
61
62
72
59
54
75
80
76
48
71
84
42
65
57
73
62
69
76
69
60
82
53
60
54
69
59
56
46
69
56
42
45
50
79
70
73
64
79
54
38
51
71
73
69
52
66
77
63
82
84
64
64
77
62
72
63
48
64
76
64
56
38
74
48
59
74
71
62
91
84
72
86
67
71
87
49
62
80
65
81
65
46
46
43
28
75
66
59
60
48
64
81
64
68
64
57
50
69
74
87
50
56
70
87
75
62
64
40
78
80
54
66
68
62
56
51
65
65
58
79
59
78
57
44
71
77
75
31
56
71
60
55
40
33
61
65
64
56
76
64
67
36
43
72
65
67
46
52
62
45
59
60
84
79
73
81
50
34
70
46
55
10
63
58
62
81
38
56
57
53
62
31
58
86
87
29
48
68
71
68
72
81
56
72
88
74
78
58
48
77
54
36
22
67
53
51
81
64
80
62
65
88
64
92
73
62
66
74
66
43
55
62
50
52
63
67
66
60
84
59
66
46
78
73
79
68
71
60
45
63
89
70
81
76
75
77
73
48
79
72
73
66
64
59
77
54
81
66
83
46
75
67
60
83
76
55
63
56
69
75
67
71
77
88
92
73
74
57
87
54
71
83
89
63
67
66
52
81
80
77
54
63
60
64
59
54
82
50
67
78
69
66
93
34
33
47
39
39
41
87
49
80
80
60
85
76
52
54
72
57
47
52
54
82
71
60
68
66
49
61
83
71
81
90
53
60
55
60
85
55
54
48
75
56
61
72
58
67
51
83
67
79
86
47
87
78
71
64
60
51
55
68
75
46
72
70
57
59
88
70
72
64
64
62
43
54
56
68
47
86
47
64
80
60
54
55
67
59
79
79
76
42
58
79
61
47
49
49
49
46
60
79
70
66
62
80
58
66
54
69
80
53
62
66
65
59
91
67
68
77
73
76
60
85
80
70
57
66
81
62
73
61
66
81
64
95
72
57
67
79
73
81
68
56
75
66
76
57
63
69
89
89
73
68
79
92
83
82
73
51
57
50
58
72
68
63
24
20
39
27
29
33
59
62
90
73
63
74
79
69
48
63
50
48
91
90
65
64
66
75
54
69
75
61
58
71
56
63
67
64
72
55
54
60
67
62
84
64
64
64
72
48
73
63
60
55
51
58
51
58
83
85
62
44
92
45
81
53
71
96
58
55
98
62
84
69
60
66
83
92
68
68
66
57
58
67
62
78
74
72
61
54
74
72
70
53
77
73
64
78
66
69
73
57
61
89
74
66
62
58
71
62
65
81
66
68
49
66
61
74
73
70
78
71
70
72
59
88
75
58
77
52
59
60
50
60
77
92
44
59
84
71
69
85
84
71
68
70
78
67
55
58
57
80
66
66
69
46
74
88
61
76
45
46
47
64
90
84
67
74
77
71
48
59
22
62
44
75
31
40
48
32
32
90
41
87
74
68
56
51
71
41
35
83
82
71
55
67
86
80
58
95
54
86
97
62
67
60
99
69
43
86
72
92
66
90
65
67
67
53
59
54
56
83
88
70
86
44
64
78
53
76
50
73
67
83
72
73
46
47
86
79
48
79
66
65
82
57
49
73
56
69
73
67
42
44
43
77
64
49
73
55
83
56
48
62
54
48
63
53
81
53
58
65
65
61
68
66
72
90
50
85
54
80
65
68
57
74
48
61
70
67
69
86
55
61
66
58
86
79
65
71
72
73
86
74
68
58
61
67
55
89
75
70
63
68
57
65
87
80
64
76
63
64
91
57
62
67
82
62
83
63
64
66
53
89
61
70
93
75
73
74
61
50
66
64
45
52
84
81
63
25
65
44
85
92
57
77
66
45
80
63
72
42
72
45
72
91
86
81
68
98
80
74
58
74
71
61
81
73
35
59
83
72
50
72
39
57
55
86
77
74
51
67
54
75
69
90
34
92
66
75
66
78
42
74
63
71
80
66
67
68
73
66
63
61
83
67
57
91
53
63
54
50
49
60
57
75
73
83
47
69
52
72
68
72
77
64
59
83
91
69
82
56
71
46
61
56
51
85
59
77
49
76
32
52
69
78
44
60
58
54
78
71
76
66
51
59
64
53
80
66
46
73
66
67
62
60
60
75
70
66
67
64
66
64
72
60
46
51
79
4
64
69
83
3
86
34
75
80
69
71
67
47
86
61
91
66
57
31
96
37
94
84
73
37
56
60
68
63
80
74
45
38
39
55
71
60
79
82
88
65
57
66
82
49
61
69
89
55
70
81
73
64
52
54
55
57
71
60
66
55
54
89
77
73
61
63
70
61
89
61
69
72
56
76
78
81
64
44
45
75
88
52
49
87
51
50
57
49
63
78
87
75
55
69
52
53
64
68
93
62
77
62
72
90
64
76
61
60
68
66
73
58
69
74
73
59
83
56
101
78
64
82
49
76
70
69
74
54
61
74
81
69
59
58
69
87
74
83
61
47
80
78
88
66
69
69
7
0
22
50
63
25
66
82
66
34
43
44
67
40
37
46
60
39
64
45
70
59
81
48
81
69
72
56
82
77
59
73
65
71
70
92
78
80
53
68
63
81
70
60
69
56
63
60
71
49
50
69
77
93
75
63
76
69
56
65
76
70
67
65
51
57
65
75
66
59
82
80
77
70
72
48
79
62
74
79
48
61
59
62
89
73
74
66
57
69
43
70
46
51
71
53
82
47
72
55
72
70
63
53
65
44
70
73
86
72
73
77
82
90
76
62
51
83
58
81
70
63
72
66
65
55
53
62
78
85
74
75
68
77
64
82
68
93
70
83
79
81
75
58
79
83
45
74
61
76
70
72
63
82
53
66
88
58
91
44
76
65
69
46
69
85
77
79
45
44
86
2
63
68
23
85
33
87
76
80
33
28
71
61
82
26
73
35
34
38
37
43
37
38
63
63
64
76
56
60
54
64
41
62
54
83
87
94
69
81
60
43
43
75
67
69
72
64
82
65
70
84
58
59
79
62
75
60
65
67
73
93
73
59
68
73
93
32
68
57
63
71
37
38
42
48
54
43
63
59
85
81
90
67
79
51
46
64
77
47
46
47
51
50
46
51
71
51
57
60
80
54
65
67
86
66
64
81
79
58
56
59
60
65
71
92
77
70
91
70
87
68
74
65
73
78
55
58
57
96
89
57
90
66
61
59
77
81
79
57
73
66
65
71
74
94
75
74
85
73
81
55
63
48
49
67
53
76
80
23
84
54
61
82
51
86
77
80
72
54
56
51
75
30
73
47
67
39
86
93
57
53
88
49
35
68
94
61
59
71
76
70
78
76
49
71
49
59
66
61
65
60
72
61
63
72
60
23
83
66
94
86
69
66
71
70
57
84
55
66
60
59
45
70
53
61
76
60
88
48
93
74
81
67
46
79
57
58
53
80
69
66
72
71
60
50
93
21
51
61
44
72
48
57
73
49
71
53
39
68
73
83
8
69
48
82
66
42
64
79
78
64
76
81
72
58
74
81
56
62
52
70
87
62
58
70
73
76
69
45
67
82
72
57
78
79
52
69
80
70
59
83
72
80
77
79
67
78
67
75
76
59
64
81
57
62
56
68
73
57
62
84
22
85
71
56
60
62
73
63
72
75
61
65
96
79
82
71
72
80
63
64
80
88
81
77
68
81
64
79
62
67
68
82
82
83
72
61
65
64
82
74
97
64
69
70
66
69
75
71
60
97
67
60
65
82
63
73
87
77
70
80
61
81
65
68
69
87
62
87
74
66
74
88
81
70
91
64
82
73
68
69
68
84
75
80
73
82
73
71
83
88
67
83
84
77
61
78
80
63
68
74
61
97
67
77
92
69
75
78
65
65
87
82
62
69
80
67
70
64
62
84
74
80
75
79
68
73
80
73
83
69
62
78
71
85
69
76
77
89
75
65
77
92
64
61
69
88
98
65
76
63
91
61
73
73
84
85
86
85
86
70
75
74
64
70
66
58
57
65
70
52
58
57
48
66
79
50
63
64
57
78
73
48
76
78
59
84
78
67
82
53
68
52
67
65
51
57
78
57
81
94
74
64
54
79
67
79
64
63
69
60
72
62
80
49
66
78
71
88
59
75
74
63
87
73
71
61
86
54
56
77
57
64
83
85
67
86
70
58
0
81
82
22
32
44
59
35
45
68
73
37
78
41
46
41
72
60
58
66
69
65
54
59
68
45
46
52
48
66
72
59
63
79
71
62
66
91
69
52
86
73
63
66
66
71
69
85
64
75
79
63
56
68
65
76
84
44
72
61
72
65
70
82
75
55
65
62
88
77
56
53
67
66
68
69
80
71
64
56
68
74
84
70
66
57
90
63
60
55
63
72
73
58
68
63
54
95
51
66
92
85
69
53
70
66
57
56
59
49
48
52
65
67
58
70
62
83
58
62
92
81
76
83
81
53
67
84
62
69
76
57
65
94
61
69
63
69
66
49
89
46
41
28
14
25
42
30
58
38
37
61
37
34
62
38
48
41
44
53
85
53
77
55
80
48
78
71
55
72
73
65
49
78
69
74
86
55
67
84
88
77
73
84
54
71
88
73
52
61
92
53
89
60
64
91
73
57
68
79
63
57
81
45
63
49
59
66
68
62
44
88
76
61
64
69
81
82
63
48
74
57
62
55
65
68
79
72
66
60
67
48
63
70
45
55
44
77
88
86
48
48
51
78
54
71
74
74
65
67
69
84
66
70
76
59
72
71
75
92
68
83
68
64
67
75
77
63
67
52
52
57
66
73
58
76
45
68
61
68
61
62
83
73
89
69
59
73
65
83
67
56
73
76
58
60
76
75
70
71
74
52
52
96
60
90
69
59
55
89
68
90
69
61
55
75
87
82
77
57
46
61
62
76
67
45
58
88
64
75
71
68
67
79
75
71
73
66
76
72
69
50
58
94
52
61
54
67
74
60
87
74
88
61
66
75
49
64
45
75
46
47
51
49
60
60
88
85
64
57
59
54
61
58
85
76
67
59
74
57
55
81
68
74
63
92
62
60
87
66
56
70
71
84
74
85
66
66
78
66
62
55
57
64
65
76
78
69
61
61
79
71
58
77
82
67
96
80
65
80
71
60
63
80
54
50
57
42
55
66
86
82
37
24
41
39
64
67
71
59
60
70
73
68
60
62
74
70
79
73
83
68
64
61
55
47
89
81
77
47
66
53
61
85
83
60
75
69
64
75
54
74
69
71
79
46
76
69
90
50
69
0
42
24
22
8
11
82
40
36
38
41
38
41
50
54
76
62
66
63
70
86
87
54
95
58
73
69
75
80
54
73
67
77
75
61
77
80
61
73
63
77
80
61
72
50
55
89
57
71
64
76
88
65
56
76
84
58
67
85
63
58
73
66
67
74
70
53
62
62
76
60
63
76
48
65
49
70
91
71
79
60
73
51
56
52
66
78
81
64
67
60
39
42
86
3
61
70
62
77
60
80
83
73
70
68
93
77
48
49
62
69
64
54
65
64
86
64
67
77
55
73
45
52
70
59
67
73
90
56
94
47
50
88
54
58
67
30
63
41
93
67
70
72
73
85
0
67
68
53
87
65
67
87
60
88
54
76
88
78
60
78
57
80
67
86
83
67
64
89
74
60
47
60
65
55
65
89
36
70
66
51
59
78
34
78
62
38
86
65
63
70
70
59
71
61
55
78
72
70
81
83
74
81
43
40
66
65
68
72
79
56
65
91
76
70
83
62
67
68
51
53
83
69
72
64
78
38
65
63
79
69
82
70
71
63
75
60
66
66
69
42
87
72
55
67
63
87
51
52
74
55
67
34
62
68
74
52
74
71
66
68
70
58
80
61
86
72
70
59
69
69
83
57
70
74
78
77
62
79
54
68
30
54
73
65
74
85
71
36
72
60
71
74
47
49
45
62
64
86
62
73
73
77
53
76
48
76
78
55
68
53
92
68
56
48
53
74
78
77
53
83
67
78
84
74
64
81
40
80
74
69
55
72
68
62
65
79
61
56
64
53
64
51
85
86
64
58
45
86
43
63
85
57
63
74
59
62
82
77
47
51
60
45
84
72
76
60
52
67
64
70
94
57
74
72
76
91
60
76
66
68
63
49
64
66
59
81
76
73
71
46
70
50
79
64
66
59
50
60
83
59
74
61
77
33
55
74
63
55
89
55
55
68
85
78
78
59
51
44
46
72
55
63
70
68
60
64
61
76
79
79
52
69
90
74
40
90
72
58
67
83
10
70
47
85
82
73
60
56
75
55
74
54
56
83
75
54
82
56
79
75
89
76
48
51
69
56
75
85
62
70
78
68
87
78
76
95
85
56
66
87
77
73
63
101
70
56
69
63
75
84
69
76
47
72
61
60
84
62
86
74
41
48
83
96
58
83
60
59
67
57
72
32
43
46
71
59
75
58
49
52
59
80
66
50
66
56
60
76
64
68
85
78
70
47
61
73
55
83
34
68
63
55
51
55
61
83
60
63
49
67
80
70
34
55
60
66
66
54
65
65
72
46
74
74
67
50
35
65
70
40
78
71
60
45
58
73
79
74
75
82
46
67
63
51
69
69
52
74
69
69
68
74
53
70
77
70
96
68
63
60
58
44
87
72
74
61
57
80
51
70
70
50
55
65
53
56
61
77
69
58
85
59
66
73
48
66
69
55
65
69
62
71
45
49
77
85
84
54
81
60
77
26
49
71
82
72
65
55
74
54
52
67
45
86
69
70
80
70
77
89
31
44
60
90
71
86
81
54
82
76
71
63
76
85
78
80
65
84
98
83
85
85
62
80
79
82
91
82
85
86
53
70
65
81
90
45
95
69
68
86
70
74
55
80
76
58
64
33
60
78
89
23
47
28
30
31
68
49
77
69
54
76
68
61
56
55
71
66
48
79
62
57
65
66
61
56
62
49
80
48
50
51
67
60
76
56
88
73
67
70
61
70
62
63
81
70
67
79
82
80
47
58
77
77
79
87
64
55
67
61
51
65
56
63
65
56
54
61
75
81
67
58
60
80
71
62
56
63
70
61
93
90
49
80
63
72
60
58
70
83
60
78
84
54
71
49
71
96
65
62
54
70
75
76
41
57
84
68
32
74
80
73
45
37
80
58
42
60
57
81
52
69
86
69
78
87
67
50
57
82
80
55
89
62
65
54
68
63
35
91
42
88
65
0
66
50
60
45
3
38
41
60
35
75
40
83
57
74
52
84
76
66
59
54
52
64
58
51
62
63
81
62
68
66
70
73
59
65
67
83
63
85
61
55
70
62
64
96
53
73
54
70
69
81
70
68
43
66
70
84
60
59
68
69
77
82
91
62
85
44
71
70
59
90
67
53
83
63
73
71
64
84
59
86
48
53
54
66
77
76
76
77
67
69
69
66
71
73
65
68
84
70
63
60
67
66
64
70
71
82
62
73
64
66
80
76
61
63
81
76
75
86
74
88
81
88
76
60
73
87
75
90
61
63
78
68
69
68
77
78
64
71
60
67
82
87
82
80
70
83
70
69
83
65
71
68
88
71
89
66
91
63
62
64
85
82
82
57
59
55
34
58
58
52
33
49
50
37
39
47
55
58
57
55
44
33
48
58
57
58
52
37
50
41
42
42
57
57
53
53
40
59
57
56
42
38
57
55
32
35
45
59
58
53
52
52
59
